Date,oil_price,change_oil_price,gdp,change_gdp,interest_rate,change_interest_rate,cpi,change_cpi_rate,unemployment_rate,change_unemployment_rate,stock,stock_price,monthly_return,volatility,industry
01-1984,25.93,0.193199382,3908.054,2.987003473,9.56,10.138248847926276,102.1,0.690335306,8,-3.614457831,MMM,8.099916458129883,-0.060606074,0.034454056,Industrials & Energy
01-1984,25.93,0.193199382,3908.054,2.987003473,9.56,10.138248847926276,102.1,0.690335306,8,-3.614457831,WMT,0.36979201436042786,-0.089742734,0.089948679,Consumer Discretionary & Consumer Staples
02-1984,26.06,0.501349788,3908.054,2.987003473,9.59,12.690951821386609,102.6,0.489715965,7.8,-2.5,IBM,26.35038185119629,-0.033954007,0.053422232,Technology & Communication Services
02-1984,26.06,0.501349788,3908.054,2.987003473,9.59,12.690951821386609,102.6,0.489715965,7.8,-2.5,MMM,7.877821922302246,-0.027419361,0.017151424,Industrials & Energy
02-1984,26.06,0.501349788,3908.054,2.987003473,9.59,12.690951821386609,102.6,0.489715965,7.8,-2.5,WMT,0.3346349895000458,-0.095072429,0.010853726,Consumer Discretionary & Consumer Staples
03-1984,26.05,-0.038372985,3908.054,2.987003473,9.91,12.99885974914482,102.9,0.292397661,7.8,0,IBM,27.216777801513672,0.032879825,0.049825109,Technology & Communication Services
03-1984,26.05,-0.038372985,3908.054,2.987003473,9.91,12.99885974914482,102.9,0.292397661,7.8,0,MMM,7.6034698486328125,-0.034825879,0.017420452,Industrials & Energy
03-1984,26.05,-0.038372985,3908.054,2.987003473,9.91,12.99885974914482,102.9,0.292397661,7.8,0,WMT,0.34635400772094727,0.035020301,0.073618769,Consumer Discretionary & Consumer Staples
04-1984,25.93,-0.460652591,4009.601,2.598403195,10.29,16.931818181818162,103.3,0.388726919,7.7,-1.282051282,IBM,27.186901092529297,-0.001097731,0.033418484,Technology & Communication Services
04-1984,25.93,-0.460652591,4009.601,2.598403195,10.29,16.931818181818162,103.3,0.388726919,7.7,-1.282051282,MMM,7.903951168060303,0.039518973,0.040952725,Industrials & Energy
04-1984,25.93,-0.460652591,4009.601,2.598403195,10.29,16.931818181818162,103.3,0.388726919,7.7,-1.282051282,WMT,0.36979201436042786,0.067670667,0.086096341,Consumer Discretionary & Consumer Staples
05-1984,26,0.269957578,4009.601,2.598403195,10.32,19.58285052143684,103.5,0.193610842,7.4,-3.896103896,IBM,25.75286865234375,-0.052747183,0.043116363,Technology & Communication Services
05-1984,26,0.269957578,4009.601,2.598403195,10.32,19.58285052143684,103.5,0.193610842,7.4,-3.896103896,MMM,7.825563907623291,-0.009917478,0.037840781,Industrials & Energy
05-1984,26,0.269957578,4009.601,2.598403195,10.32,19.58285052143684,103.5,0.193610842,7.4,-3.896103896,WMT,0.3867189884185791,0.045774309,0.016639038,Consumer Discretionary & Consumer Staples
06-1984,26.09,0.346153846,4009.601,2.598403195,11.06,23.16258351893096,103.7,0.193236715,7.2,-2.702702703,IBM,25.274856567382812,-0.018561508,0.026272006,Technology & Communication Services
06-1984,26.09,0.346153846,4009.601,2.598403195,11.06,23.16258351893096,103.7,0.193236715,7.2,-2.702702703,MMM,8.060723304748535,0.030050154,0.026239388,Industrials & Energy
06-1984,26.09,0.346153846,4009.601,2.598403195,11.06,23.16258351893096,103.7,0.193236715,7.2,-2.702702703,WMT,0.4296880066394806,0.11111173619018788,0.033255467,Consumer Discretionary & Consumer Staples
07-1984,26.11,0.076657723,4084.25,1.861756319,11.23,19.850586979722536,104.1,0.385728062,7.5,4.166666667,IBM,26.44001007080078,0.046099312,0.050200119,Technology & Communication Services
07-1984,26.11,0.076657723,4084.25,1.861756319,11.23,19.850586979722536,104.1,0.385728062,7.5,4.166666667,MMM,7.890885829925537,-0.021069756,0.026879453,Industrials & Energy
07-1984,26.11,0.076657723,4084.25,1.861756319,11.23,19.850586979722536,104.1,0.385728062,7.5,4.166666667,WMT,0.42447900772094727,-0.012122747,0.061654665,Consumer Discretionary & Consumer Staples
08-1984,26.02,-0.344695519,4084.25,1.861756319,11.64,21.757322175732217,104.4,0.288184438,7.5,0,IBM,29.57695960998535,0.11864403722935356,0.068640513,Technology & Communication Services
08-1984,26.02,-0.344695519,4084.25,1.861756319,11.64,21.757322175732217,104.4,0.288184438,7.5,0,MMM,8.622491836547852,0.09271532,0.056990075,Industrials & Energy
08-1984,26.02,-0.344695519,4084.25,1.861756319,11.64,21.757322175732217,104.4,0.288184438,7.5,0,WMT,0.4596349895000458,0.082821485,0.064551637,Consumer Discretionary & Consumer Staples
09-1984,25.97,-0.192159877,4084.25,1.861756319,11.3,19.576719576719594,104.7,0.287356322,7.3,-2.666666667,IBM,29.696462631225582,0.004040409,0.057973672,Technology & Communication Services
09-1984,25.97,-0.192159877,4084.25,1.861756319,11.3,19.576719576719594,104.7,0.287356322,7.3,-2.666666667,MMM,7.903951168060303,-0.083333296,0.08927197,Industrials & Energy
09-1984,25.97,-0.192159877,4084.25,1.861756319,11.3,19.576719576719594,104.7,0.287356322,7.3,-2.666666667,WMT,0.4466150104999542,-0.02832678,0.060042922,Consumer Discretionary & Consumer Staples
10-1984,25.92,-0.192529842,4148.551,1.574364938,9.99,5.379746835443036,105.1,0.382043935,7.4,1.369863014,IBM,29.78609085083008,0.003018145,0.066463503,Technology & Communication Services
10-1984,25.92,-0.192529842,4148.551,1.574364938,9.99,5.379746835443036,105.1,0.382043935,7.4,1.369863014,MMM,8.504912376403809,0.076033011,0.097184562,Industrials & Energy
10-1984,25.92,-0.192529842,4148.551,1.574364938,9.99,5.379746835443036,105.1,0.382043935,7.4,1.369863014,WMT,0.4388020038604736,-0.017493829,0.061284109,Consumer Discretionary & Consumer Staples
11-1984,25.44,-1.851851852,4148.551,1.574364938,9.43,0.9635974304068506,105.3,0.190294957,7.2,-2.702702703,IBM,29.098947525024418,-0.023069268,0.015365181,Technology & Communication Services
11-1984,25.44,-1.851851852,4148.551,1.574364938,9.43,0.9635974304068506,105.3,0.190294957,7.2,-2.702702703,MMM,8.178302764892578,-0.038402466,0.082170431,Industrials & Energy
11-1984,25.44,-1.851851852,4148.551,1.574364938,9.43,0.9635974304068506,105.3,0.190294957,7.2,-2.702702703,WMT,0.4153650104999542,-0.053411318,0.018423956,Consumer Discretionary & Consumer Staples
12-1984,25.05,-1.533018868,4148.551,1.574364938,8.38,-11.51003168,105.5,0.189933523,7.3,1.388888889,IBM,29.427581787109375,0.011293682,0.017934371,Technology & Communication Services
12-1984,25.05,-1.533018868,4148.551,1.574364938,8.38,-11.51003168,105.5,0.189933523,7.3,1.388888889,MMM,8.217495918273926,0.004792333,0.057787691,Industrials & Energy
12-1984,25.05,-1.533018868,4148.551,1.574364938,8.38,-11.51003168,105.5,0.189933523,7.3,1.388888889,WMT,0.3945310115814209,-0.050158291,0.019864605,Consumer Discretionary & Consumer Staples
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,AXP,5.519814968109131,NA,NA,Financials & Insurance
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,AMGN,0.14583300054073334,NA,NA,Healthcare
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,AAPL,0.12946400046348572,NA,NA,Technology & Communication Services
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,BA,9.240740776062012,NA,NA,Industrials & Energy
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,CAT,4.171875,NA,NA,Industrials & Energy
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,CVX,8.5625,NA,NA,Industrials & Energy
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,HD,0.364883006,NA,NA,Consumer Discretionary & Consumer Staples
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,HON,9.295352935791016,NA,NA,Industrials & Energy
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,IBM,32.59440612792969,0.10761415476576897,0.06774536,Technology & Communication Services
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,JNJ,2.4375,NA,NA,Healthcare
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,KO,1.25,NA,NA,Consumer Discretionary & Consumer Staples
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,JPM,12.5,NA,NA,Financials & Insurance
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,MCD,3.1736109256744385,NA,NA,Consumer Discretionary & Consumer Staples
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,MMM,8.818456649780273,0.073131856,0.056237571,Industrials & Energy
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,MRK,2.5445289611816406,NA,NA,Healthcare
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,NKE,0.1445309966802597,NA,NA,Consumer Discretionary & Consumer Staples
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,PG,3.515625,NA,NA,Consumer Discretionary & Consumer Staples
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,SHW,1.40625,NA,NA,Industrials & Energy
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,TRV,13.25,NA,NA,Financials & Insurance
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,UNH,0.1953130066394806,NA,NA,Healthcare
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,VZ,9.246162415,NA,NA,Technology & Communication Services
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,WMT,0.47395798563957214,0.20131997669785107,0.1461391651936797,Consumer Discretionary & Consumer Staples
01-1985,24.26,-3.153692615,4230.168,1.967361616,8.35,-12.65690377,105.7,0.18957346,7.3,0,DIS,1.528560996055603,NA,NA,Consumer Discretionary & Consumer Staples
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,AXP,5.503722190856934,-0.002915456,NA,Financials & Insurance
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,AMGN,0.11458300054073334,-0.214286203,NA,Healthcare
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,AAPL,0.11049100011587144,-0.146550395,NA,Technology & Communication Services
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,BA,9.70370388,0.050100215,NA,Industrials & Energy
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,CAT,4.109375,-0.014981273,NA,Industrials & Energy
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,CVX,8.65625,0.010948905,NA,Industrials & Energy
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,HD,0.41701000928878784,0.14285949980405843,NA,Consumer Discretionary & Consumer Staples
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,HON,9.205973625183104,-0.009615483,NA,Industrials & Energy
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,IBM,32.02676773071289,-0.017415209,0.065490681,Technology & Communication Services
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,JNJ,2.460937976837158,0.00961558,NA,Healthcare
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,KO,1.3229169845581057,0.058333588,NA,Consumer Discretionary & Consumer Staples
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,JPM,13.125,0.05,NA,Financials & Insurance
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,MCD,3.347222089767456,0.054704615,NA,Consumer Discretionary & Consumer Staples
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,MMM,8.570234298706055,-0.028148049,0.051660718,Industrials & Energy
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,MRK,2.647238016,0.040364663,NA,Healthcare
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,NKE,0.14257800579071045,-0.013512609,NA,Consumer Discretionary & Consumer Staples
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,PG,3.554687976837158,0.011111247,NA,Consumer Discretionary & Consumer Staples
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,SHW,1.3333330154418943,-0.051852078,NA,Industrials & Energy
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,TRV,14.15625,0.068396226,NA,Financials & Insurance
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,UNH,0.2695310115814209,0.3799951995974131,NA,Healthcare
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,VZ,9.344526290893556,0.010638346,NA,Technology & Communication Services
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,WMT,0.47395798563957214,0,0.1330957713334485,Consumer Discretionary & Consumer Staples
02-1985,23.64,-2.555647156,4230.168,1.967361616,8.5,-11.36600626,106.3,0.567644276,7.2,-1.369863014,DIS,1.6004929542541504,0.047058612,NA,Consumer Discretionary & Consumer Staples
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,AXP,5.326702117919922,-0.032163701,0.020681632,Financials & Insurance
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,AMGN,0.11458300054073334,0,0.1515232274598064,Healthcare
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,AAPL,0.098771997,-0.106062967,0.028628934,Technology & Communication Services
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,BA,9.259259223937988,-0.045801548,0.067812787,Industrials & Energy
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,CAT,3.984375,-0.030418251,0.010915592,Industrials & Energy
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,CVX,8.71875,0.007220217,0.002636581,Industrials & Energy
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,HD,0.37585699558258057,-0.098685914,0.1707983997133327,Consumer Discretionary & Consumer Staples
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,HON,8.997425079345703,-0.022653611,0.009219349,Industrials & Energy
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,IBM,30.35372734069824,-0.052238815,0.084061483,Technology & Communication Services
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,JNJ,2.625,0.06666646,0.040341064,Healthcare
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,KO,1.4583330154418943,0.10236169953553208,0.031132576,Consumer Discretionary & Consumer Staples
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,JPM,12.5,-0.047619048,0.069027091,Financials & Insurance
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,MCD,3.2916669845581055,-0.016597376,0.050418122,Consumer Discretionary & Consumer Staples
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,MMM,8.596363067626953,0.003048781,0.051869225,Industrials & Energy
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,MRK,2.779766082763672,0.05006277,0.006857597,Healthcare
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,NKE,0.1367190033197403,-0.041093312,0.019502502,Consumer Discretionary & Consumer Staples
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,PG,3.46875,-0.024175955,0.02495182,Consumer Discretionary & Consumer Staples
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,SHW,1.375,0.031250246,0.058762217,Industrials & Energy
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,TRV,15.375,0.086092715,0.012513307,Financials & Insurance
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,UNH,0.234375,-0.130434013,0.36092795783954823,Healthcare
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,VZ,9.344526290893556,0,0.007522447,Technology & Communication Services
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,WMT,0.4648439884185791,-0.019229547,0.1221621877923335,Consumer Discretionary & Consumer Staples
03-1985,23.89,1.057529611,4230.168,1.967361616,8.58,-13.42078708,106.8,0.470366886,7.2,0,DIS,1.6184769868850708,0.011236558,0.025330017,Consumer Discretionary & Consumer Staples
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,AXP,5.552000999450684,0.042296129,0.037514027,Financials & Insurance
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,AMGN,0.12760399281978607,0.11363808084624094,0.16651652894091115,Healthcare
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,AAPL,0.094866,-0.039545588,0.054027496,Technology & Communication Services
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,BA,8.944443702697754,-0.034000076,0.052296083,Industrials & Energy
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,CAT,3.953125,-0.007843137,0.011538985,Industrials & Energy
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,CVX,9.28125,0.064516129,0.032057688,Industrials & Energy
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,HD,0.3923180103302002,0.043795951,0.12142134295222204,Consumer Discretionary & Consumer Staples
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,HON,10.606236457824709,0.17880797720362862,0.11273875758660826,Industrials & Energy
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,IBM,30.23422622680664,-0.00393695,0.02492461,Technology & Communication Services
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,JNJ,2.742187976837158,0.044643039,0.028771389,Healthcare
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,KO,1.4270830154418943,-0.021428576,0.062748851,Consumer Discretionary & Consumer Staples
04-1985,24.19,1.255755546,4294.887,1.529939236,8.27,-19.63070943,107,0.187265918,7.3,1.388888889,JPM,12.625,0.01,0.04907381,Financials & Insurance
